,ligand,ligand_complex,ligand_props,ligand_trimean,mat_max,receptor,receptor_complex,receptor_props,receptor_trimean,source,target,lr_probs,cellchat_pvals
1651,App,App,0.7322580645161291,0.2297337791340427,7.3557024,Lrp6,Lrp6,0.8225806451612904,0.4442895423131013,SMCs & Pericytes,ASPC,0.16952945860652616,0.259
2315,Vegfa,Vegfa,0.7522236340533672,0.2791651325979873,7.3557024,Nrp1,Nrp1,0.8303578808165964,0.36317238112719374,Immune cells,Adipocytes,0.16858593882100914,0.998
4415,App,App,0.6150375939849624,0.2116366360331559,7.3557024,Lrp6,Lrp6,0.8786848072562359,0.4782303317296367,Adipocytes_2,Endothelial cells,0.1683453043636446,0.329
10459,App,App,0.6150375939849624,0.2116366360331559,7.3557024,Lrp6,Lrp6,0.8725806451612903,0.472722732105469,Adipocytes_2,SMCs & Pericytes,0.16672978521779083,0.513
2360,App,App,0.8473282442748091,0.3108438459782189,7.3557024,Tspan12,Tspan12,0.7894454087114637,0.31942966670417905,Mesothelium,Adipocytes,0.16568321035265618,0.0
1969,App,App,0.5607901479461113,0.183471787387108,7.3557024,Lrp6,Lrp6,0.9781386891478635,0.5379848437633905,Adipocytes,Adipocytes,0.16486422216958224,1.0
6072,App,App,0.6218820861678005,0.1988029515832529,7.3557024,Lrp6,Lrp6,0.9199491740787802,0.49539881496375027,Endothelial cells,Immune cells,0.16455961168885158,0.736
909,Vegfa,Vegfa,0.7522236340533672,0.2791651325979873,7.3557024,Nrp1,Nrp1,0.8104838709677419,0.3487234546424983,Immune cells,ASPC,0.16297178621313718,0.998
9698,App,App,0.7364341085271318,0.23345652178986342,7.3557024,Lrp6,Lrp6,0.7596899224806202,0.41505696282373694,Neuronal-like cells,Neuronal-like cells,0.1623355995099741,0.633
10451,Sorbs1,Sorbs1,0.955639097744361,0.4752574885456565,7.3557024,Itga1,Itga1,0.646774193548387,0.20379137990562185,Adipocytes_2,SMCs & Pericytes,0.16227331995400435,0.0
6261,Vegfa,Vegfa,0.7522236340533672,0.2791651325979873,7.3557024,Nrp1,Nrp1,0.7966963151207116,0.3437567134918611,Immune cells,Immune cells,0.1610243998507903,0.999
7295,App,App,0.6150375939849624,0.2116366360331559,7.3557024,Lrp6,Lrp6,0.8320610687022901,0.4528270680342429,Adipocytes_2,Mesothelium,0.1608412227757784,0.921
9989,App,App,0.7322580645161291,0.2297337791340427,7.3557024,Lrp6,Lrp6,0.7596899224806202,0.41505696282373694,SMCs & Pericytes,Neuronal-like cells,0.16016156456624941,0.853
4569,App,App,0.6218820861678005,0.1988029515832529,7.3557024,Lrp6,Lrp6,0.8786848072562359,0.4782303317296367,Endothelial cells,Endothelial cells,0.15976780224717788,0.985
2282,App,App,0.5463786531130876,0.17636496269356736,7.3557024,Lrp6,Lrp6,0.9781386891478635,0.5379848437633905,Immune cells,Adipocytes,0.15949672108656848,0.92
537,App,App,0.6150375939849624,0.2116366360331559,7.3557024,Lrp6,Lrp6,0.8225806451612904,0.4442895423131013,Adipocytes_2,ASPC,0.15828875574673631,0.994
10579,App,App,0.6218820861678005,0.1988029515832529,7.3557024,Lrp6,Lrp6,0.8725806451612903,0.472722732105469,Endothelial cells,SMCs & Pericytes,0.15821893692454256,0.996
5807,App,App,0.5607901479461113,0.183471787387108,7.3557024,Lrp6,Lrp6,0.9199491740787802,0.49539881496375027,Adipocytes,Immune cells,0.15382125881968622,1.0
7425,App,App,0.6218820861678005,0.1988029515832529,7.3557024,Lrp6,Lrp6,0.8320610687022901,0.4528270680342429,Endothelial cells,Mesothelium,0.1525759218002305,1.0
10346,Sorbs1,Sorbs1,0.9174311926605505,0.4373416859760252,7.3557024,Itga1,Itga1,0.646774193548387,0.20379137990562185,Adipocytes,SMCs & Pericytes,0.15128579493223276,0.0
1759,App,App,0.7634408602150538,0.2789395823655425,7.3557024,Tspan12,Tspan12,0.7894454087114637,0.31942966670417905,ASPC,Adipocytes,0.1512499391947001,0.0
708,App,App,0.6218820861678005,0.1988029515832529,7.3557024,Lrp6,Lrp6,0.8225806451612904,0.4442895423131013,Endothelial cells,ASPC,0.15013115433367377,1.0
10742,Vegfa,Vegfa,0.7522236340533672,0.2791651325979873,7.3557024,Nrp1,Nrp1,0.7629032258064516,0.31519688200156026,Immune cells,SMCs & Pericytes,0.14964826468287273,1.0
5236,Alcam,Alcam,0.6821705426356589,0.23232129746183494,7.3557024,Nrp1,Nrp1,0.8367346938775511,0.37845167478649394,Neuronal-like cells,Endothelial cells,0.14954760439279924,0.0
8779,App,App,0.6150375939849624,0.2116366360331559,7.3557024,Lrp6,Lrp6,0.7596899224806202,0.41505696282373694,Adipocytes_2,Neuronal-like cells,0.1494302381355038,1.0
4273,App,App,0.5607901479461113,0.183471787387108,7.3557024,Lrp6,Lrp6,0.8786848072562359,0.4782303317296367,Adipocytes,Endothelial cells,0.1492862642484372,1.0
3528,App,App,0.8473282442748091,0.3108438459782189,7.3557024,Lrp6,Lrp6,0.6285714285714286,0.28187475585092364,Mesothelium,Adipocytes_2,0.14910856906180847,0.898
6220,App,App,0.5463786531130876,0.17636496269356736,7.3557024,Lrp6,Lrp6,0.9199491740787802,0.49539881496375027,Immune cells,Immune cells,0.1487492478918536,1.0
8761,Sorbs1,Sorbs1,0.955639097744361,0.4752574885456565,7.3557024,Itga1,Itga1,0.5658914728682171,0.1827084467509649,Adipocytes_2,Neuronal-like cells,0.14796965242257681,0.0
10352,App,App,0.5607901479461113,0.183471787387108,7.3557024,Lrp6,Lrp6,0.8725806451612903,0.472722732105469,Adipocytes,SMCs & Pericytes,0.1478211352874173,1.0
4617,Vegfa,Vegfa,0.6785714285714286,0.22855029829134216,7.3557024,Nrp1,Nrp1,0.8367346938775511,0.37845167478649394,Endothelial cells,Endothelial cells,0.14747816656634216,1.0
7791,Sema3c,Sema3c,0.8549618320610687,0.3472442691980423,7.3557024,Nrp1,Nrp1_Plxna4,0.6793893129770993,0.24814691013096957,Mesothelium,Mesothelium,0.1470016315645091,0.0
5456,Vegfa,Vegfa,0.6951612903225807,0.22744313328008134,7.3557024,Nrp1,Nrp1,0.8367346938775511,0.37845167478649394,SMCs & Pericytes,Endothelial cells,0.14686866590204203,1.0
4447,Vegfa,Vegfa,0.6601503759398496,0.2229463780885628,7.3557024,Nrp1,Nrp1,0.8367346938775511,0.37845167478649394,Adipocytes_2,Endothelial cells,0.14438419242591335,1.0
2650,Alcam,Alcam,0.6821705426356589,0.23232129746183494,7.3557024,Nrp1,Nrp1,0.8303578808165964,0.36317238112719374,Neuronal-like cells,Adipocytes,0.14438162810945515,0.0
4731,App,App,0.5463786531130876,0.17636496269356736,7.3557024,Lrp6,Lrp6,0.8786848072562359,0.4782303317296367,Immune cells,Endothelial cells,0.14433828050427785,1.0
10708,App,App,0.5463786531130876,0.17636496269356736,7.3557024,Lrp6,Lrp6,0.8725806451612903,0.472722732105469,Immune cells,SMCs & Pericytes,0.14291355434584038,1.0
7182,App,App,0.5607901479461113,0.183471787387108,7.3557024,Lrp6,Lrp6,0.8320610687022901,0.4528270680342429,Adipocytes,Mesothelium,0.1424861944628359,1.0
4408,Sorbs1,Sorbs1,0.955639097744361,0.4752574885456565,7.3557024,Itga1,Itga1,0.5657596371882087,0.17466941096819105,Adipocytes_2,Endothelial cells,0.14238611031107193,0.0
2213,Vegfa,Vegfa,0.6785714285714286,0.22855029829134216,7.3557024,Nrp1,Nrp1,0.8303578808165964,0.36317238112719374,Endothelial cells,Adipocytes,0.14237170961801085,1.0
4151,Vegfa,Vegfa,0.646505376344086,0.21923332076906912,7.3557024,Nrp1,Nrp1,0.8367346938775511,0.37845167478649394,ASPC,Endothelial cells,0.14232178121187017,1.0
2802,Vegfa,Vegfa,0.6951612903225807,0.22744313328008134,7.3557024,Nrp1,Nrp1,0.8303578808165964,0.36317238112719374,SMCs & Pericytes,Adipocytes,0.1417798032789737,1.0
8964,App,App,0.6218820861678005,0.1988029515832529,7.3557024,Lrp6,Lrp6,0.7596899224806202,0.41505696282373694,Endothelial cells,Neuronal-like cells,0.14165234050529046,1.0
10702,Sorbs1,Sorbs1,0.8894536213468869,0.4025895992266576,7.3557024,Itga1,Itga1,0.646774193548387,0.20379137990562185,Immune cells,SMCs & Pericytes,0.1409588434711746,0.0
5004,Vegfa,Vegfa,0.648854961832061,0.2165931377919368,7.3557024,Nrp1,Nrp1,0.8367346938775511,0.37845167478649394,Mesothelium,Endothelial cells,0.14084923743494993,0.998
387,App,App,0.5607901479461113,0.183471787387108,7.3557024,Lrp6,Lrp6,0.8225806451612904,0.4442895423131013,Adipocytes,ASPC,0.1401763548908829,1.0
1447,Alcam,Alcam,0.6821705426356589,0.23232129746183494,7.3557024,Nrp1,Nrp1,0.8104838709677419,0.3487234546424983,Neuronal-like cells,ASPC,0.13943833115140375,0.0
2094,Vegfa,Vegfa,0.6601503759398496,0.2229463780885628,7.3557024,Nrp1,Nrp1,0.8303578808165964,0.36317238112719374,Adipocytes_2,Adipocytes,0.13936735171997575,1.0
7209,Vegfa,Vegfa,0.8187866765848417,0.32496960412876263,7.3557024,Nrp1,Nrp1,0.6793893129770993,0.24814691013096957,Adipocytes,Mesothelium,0.1388815357831166,1.0
8652,Vegfa,Vegfa,0.8187866765848417,0.32496960412876263,7.3557024,Nrp1,Nrp1,0.6821705426356589,0.24755623224024126,Adipocytes,Neuronal-like cells,0.1385967666904467,1.0
8603,Sorbs1,Sorbs1,0.9174311926605505,0.4373416859760252,7.3557024,Itga1,Itga1,0.5658914728682171,0.1827084467509649,Adipocytes,Neuronal-like cells,0.1377913271606807,0.0
7562,App,App,0.5463786531130876,0.17636496269356736,7.3557024,Lrp6,Lrp6,0.8320610687022901,0.4528270680342429,Immune cells,Mesothelium,0.13772710539777916,1.0
6678,Alcam,Alcam,0.6821705426356589,0.23232129746183494,7.3557024,Nrp1,Nrp1,0.7966963151207116,0.3437567134918611,Neuronal-like cells,Immune cells,0.13772588116833662,0.0
754,Vegfa,Vegfa,0.6785714285714286,0.22855029829134216,7.3557024,Nrp1,Nrp1,0.8104838709677419,0.3487234546424983,Endothelial cells,ASPC,0.13748617004358643,1.0
1892,Vegfa,Vegfa,0.646505376344086,0.21923332076906912,7.3557024,Nrp1,Nrp1,0.8303578808165964,0.36317238112719374,ASPC,Adipocytes,0.13736509709308578,1.0
1694,Vegfa,Vegfa,0.6951612903225807,0.22744313328008134,7.3557024,Nrp1,Nrp1,0.8104838709677419,0.3487234546424983,SMCs & Pericytes,ASPC,0.1369113326805834,1.0
2483,Vegfa,Vegfa,0.648854961832061,0.2165931377919368,7.3557024,Nrp1,Nrp1,0.8303578808165964,0.36317238112719374,Mesothelium,Adipocytes,0.13593570979380765,1.0
2928,App,App,0.7634408602150538,0.2789395823655425,7.3557024,Lrp6,Lrp6,0.6285714285714286,0.28187475585092364,ASPC,Adipocytes_2,0.13588401325129423,1.0
6122,Vegfa,Vegfa,0.6785714285714286,0.22855029829134216,7.3557024,Nrp1,Nrp1,0.7966963151207116,0.3437567134918611,Endothelial cells,Immune cells,0.13579391154466453,1.0
874,App,App,0.5463786531130876,0.17636496269356736,7.3557024,Lrp6,Lrp6,0.8225806451612904,0.4442895423131013,Immune cells,ASPC,0.13548222611275237,1.0
6869,Vegfa,Vegfa,0.6951612903225807,0.22744313328008134,7.3557024,Nrp1,Nrp1,0.7966963151207116,0.3437567134918611,SMCs & Pericytes,Immune cells,0.13522504032254257,1.0
11245,Sorbs1,Sorbs1,0.8370967741935483,0.3820907945604396,7.3557024,Itga1,Itga1,0.646774193548387,0.20379137990562185,SMCs & Pericytes,SMCs & Pericytes,0.13474871525492263,0.0
570,Vegfa,Vegfa,0.6601503759398496,0.2229463780885628,7.3557024,Nrp1,Nrp1,0.8104838709677419,0.3487234546424983,Adipocytes_2,ASPC,0.13456873129666588,1.0
10571,Sorbs1,Sorbs1,0.8401360544217688,0.38132970255916854,7.3557024,Itga1,Itga1,0.646774193548387,0.20379137990562185,Endothelial cells,SMCs & Pericytes,0.13451641266447423,0.0
11056,Lama2,Lama2,0.9302325581395349,0.3779500225787251,7.3557024,Itga1,Itga1,0.646774193548387,0.20379137990562185,Neuronal-like cells,SMCs & Pericytes,0.13348334888723773,0.0
11057,Sorbs1,Sorbs1,0.8372093023255814,0.3779418707708648,7.3557024,Itga1,Itga1,0.646774193548387,0.20379137990562185,Neuronal-like cells,SMCs & Pericytes,0.13348085414996363,0.0
5238,Vegfa,Vegfa,0.5968992248062015,0.20335639263151767,7.3557024,Nrp1,Nrp1,0.8367346938775511,0.37845167478649394,Neuronal-like cells,Endothelial cells,0.13338964865616515,1.0
5969,Vegfa,Vegfa,0.6601503759398496,0.2229463780885628,7.3557024,Nrp1,Nrp1,0.7966963151207116,0.3437567134918611,Adipocytes_2,Immune cells,0.13290684892124008,1.0
253,Vegfa,Vegfa,0.646505376344086,0.21923332076906912,7.3557024,Nrp1,Nrp1,0.8104838709677419,0.3487234546424983,ASPC,ASPC,0.1326247933649629,1.0
4268,Sorbs1,Sorbs1,0.9174311926605505,0.4373416859760252,7.3557024,Itga1,Itga1,0.5657596371882087,0.17466941096819105,Adipocytes,Endothelial cells,0.13253211580545332,0.0
8616,App,App,0.5607901479461113,0.183471787387108,7.3557024,Lrp6,Lrp6,0.7596899224806202,0.41505696282373694,Adipocytes,Neuronal-like cells,0.13217231375185023,1.0
10860,Sorbs1,Sorbs1,0.7786259541984732,0.3735224888769149,7.3557024,Itga1,Itga1,0.646774193548387,0.20379137990562185,Mesothelium,SMCs & Pericytes,0.1321262510882461,0.0
4835,App,App,0.8473282442748091,0.3108438459782189,7.3557024,Tspan12,Tspan12,0.7193877551020408,0.24342544743863392,Mesothelium,Endothelial cells,0.13144276562119384,0.0
1176,Vegfa,Vegfa,0.648854961832061,0.2165931377919368,7.3557024,Nrp1,Nrp1,0.8104838709677419,0.3487234546424983,Mesothelium,ASPC,0.1312372282045768,1.0
5703,Vegfa,Vegfa,0.646505376344086,0.21923332076906912,7.3557024,Nrp1,Nrp1,0.7966963151207116,0.3437567134918611,ASPC,Immune cells,0.13098328455217717,1.0
2531,App,App,0.7364341085271318,0.23345652178986342,7.3557024,Tspan12,Tspan12,0.7894454087114637,0.31942966670417905,Neuronal-like cells,Adipocytes,0.12978846355372564,0.0
6475,Vegfa,Vegfa,0.648854961832061,0.2165931377919368,7.3557024,Nrp1,Nrp1,0.7966963151207116,0.3437567134918611,Mesothelium,Immune cells,0.12961032712601314,1.0
10182,Lama2,Lama2,0.8508064516129032,0.3649307052169496,7.3557024,Itga1,Itga1,0.646774193548387,0.20379137990562185,ASPC,SMCs & Pericytes,0.1294805903663016,0.0
2652,Vegfa,Vegfa,0.5968992248062015,0.20335639263151767,7.3557024,Nrp1,Nrp1,0.8303578808165964,0.36317238112719374,Neuronal-like cells,Adipocytes,0.1286973677764992,1.0
9123,Sorbs1,Sorbs1,0.8894536213468869,0.4025895992266576,7.3557024,Itga1,Itga1,0.5658914728682171,0.1827084467509649,Immune cells,Neuronal-like cells,0.12824633273727107,0.002
2696,App,App,0.7322580645161291,0.2297337791340427,7.3557024,Tspan12,Tspan12,0.7894454087114637,0.31942966670417905,SMCs & Pericytes,Adipocytes,0.1279837108814253,0.0
11121,Alcam,Alcam,0.6821705426356589,0.23232129746183494,7.3557024,Nrp1,Nrp1,0.7629032258064516,0.31519688200156026,Neuronal-like cells,SMCs & Pericytes,0.12774512566724677,0.0
9139,App,App,0.5463786531130876,0.17636496269356736,7.3557024,Lrp6,Lrp6,0.7596899224806202,0.41505696282373694,Immune cells,Neuronal-like cells,0.12770640870269787,1.0
10801,App,App,0.8473282442748091,0.3108438459782189,7.3557024,Tspan12,Tspan12,0.6903225806451613,0.23540591400533098,Mesothelium,SMCs & Pericytes,0.12766527867198593,0.001
6315,App,App,0.8473282442748091,0.3108438459782189,7.3557024,Tspan12,Tspan12,0.7153748411689962,0.23519420199343627,Mesothelium,Immune cells,0.12756510953013944,0.0
3462,App,App,0.8473282442748091,0.3108438459782189,7.3557024,Tspan12,Tspan12,0.6804511278195489,0.23240075935629828,Mesothelium,Adipocytes_2,0.1262412662282632,0.0
5008,Sema3c,Sema3c,0.8549618320610687,0.3472442691980423,7.3557024,Plxna2,Nrp1_Plxna2,0.6507936507936508,0.2079382211756936,Mesothelium,Endothelial cells,0.12618783612818532,0.0
9238,App,App,0.8473282442748091,0.3108438459782189,7.3557024,Tspan12,Tspan12,0.6124031007751938,0.23196676674861044,Mesothelium,Neuronal-like cells,0.1260352316766625,0.002
10624,Vegfa,Vegfa,0.6785714285714286,0.22855029829134216,7.3557024,Nrp1,Nrp1,0.7629032258064516,0.31519688200156026,Endothelial cells,SMCs & Pericytes,0.12593271497397404,1.0
11299,Vegfa,Vegfa,0.6951612903225807,0.22744313328008134,7.3557024,Nrp1,Nrp1,0.7629032258064516,0.31519688200156026,SMCs & Pericytes,SMCs & Pericytes,0.1253991601919213,1.0
1449,Vegfa,Vegfa,0.5968992248062015,0.20335639263151767,7.3557024,Nrp1,Nrp1,0.8104838709677419,0.3487234546424983,Neuronal-like cells,ASPC,0.12421310686347731,1.0
4726,Sorbs1,Sorbs1,0.8894536213468869,0.4025895992266576,7.3557024,Itga1,Itga1,0.5657596371882087,0.17466941096819105,Immune cells,Endothelial cells,0.12329933596737605,0.0
10492,Vegfa,Vegfa,0.6601503759398496,0.2229463780885628,7.3557024,Nrp1,Nrp1,0.7629032258064516,0.31519688200156026,Adipocytes_2,SMCs & Pericytes,0.12322541318774316,1.0
6680,Vegfa,Vegfa,0.5968992248062015,0.20335639263151767,7.3557024,Nrp1,Nrp1,0.7966963151207116,0.3437567134918611,Neuronal-like cells,Immune cells,0.12266098707958471,1.0
9955,Sorbs1,Sorbs1,0.8370967741935483,0.3820907945604396,7.3557024,Itga1,Itga1,0.5658914728682171,0.1827084467509649,SMCs & Pericytes,Neuronal-like cells,0.12251639434554251,0.013
8944,Sorbs1,Sorbs1,0.8401360544217688,0.38132970255916854,7.3557024,Itga1,Itga1,0.5658914728682171,0.1827084467509649,Endothelial cells,Neuronal-like cells,0.12230219911298026,0.014
7597,Vegfa,Vegfa,0.7522236340533672,0.2791651325979873,7.3557024,Nrp1,Nrp1,0.6793893129770993,0.24814691013096957,Immune cells,Mesothelium,0.12168827194111151,1.0
9185,Vegfa,Vegfa,0.7522236340533672,0.2791651325979873,7.3557024,Nrp1,Nrp1,0.6821705426356589,0.24755623224024126,Immune cells,Neuronal-like cells,0.12143378525533646,1.0
10251,Vegfa,Vegfa,0.646505376344086,0.21923332076906912,7.3557024,Nrp1,Nrp1,0.7629032258064516,0.31519688200156026,ASPC,SMCs & Pericytes,0.12142234700565552,1.0
9672,Lama2,Lama2,0.9302325581395349,0.3779500225787251,7.3557024,Itga1,Itga1,0.5658914728682171,0.1827084467509649,Neuronal-like cells,Neuronal-like cells,0.12134978629951497,0.0
9673,Sorbs1,Sorbs1,0.8372093023255814,0.3779418707708648,7.3557024,Itga1,Itga1,0.5658914728682171,0.1827084467509649,Neuronal-like cells,Neuronal-like cells,0.12134748657544564,0.018
10930,Vegfa,Vegfa,0.648854961832061,0.2165931377919368,7.3557024,Nrp1,Nrp1,0.7629032258064516,0.31519688200156026,Mesothelium,SMCs & Pericytes,0.12013575230422081,1.0
9368,Sorbs1,Sorbs1,0.7786259541984732,0.3735224888769149,7.3557024,Itga1,Itga1,0.5658914728682171,0.1827084467509649,Mesothelium,Neuronal-like cells,0.12009895035823857,0.025
7645,App,App,0.8473282442748091,0.3108438459782189,7.3557024,Tspan12,Tspan12,0.6030534351145038,0.21904456711663783,Mesothelium,Mesothelium,0.11985568625954698,0.033
3969,App,App,0.7634408602150538,0.2789395823655425,7.3557024,Tspan12,Tspan12,0.7193877551020408,0.24342544743863392,ASPC,Endothelial cells,0.11956484233166738,0.0
2021,App,App,0.6150375939849624,0.2116366360331559,7.3557024,Tspan12,Tspan12,0.7894454087114637,0.31942966670417905,Adipocytes_2,Adipocytes,0.1191026434237577,0.0
5403,Sorbs1,Sorbs1,0.8370967741935483,0.3820907945604396,7.3557024,Itga1,Itga1,0.5657596371882087,0.17466941096819105,SMCs & Pericytes,Endothelial cells,0.11776056778350381,0.0
8370,Lama2,Lama2,0.8508064516129032,0.3649307052169496,7.3557024,Itga1,Itga1,0.5658914728682171,0.1827084467509649,ASPC,Neuronal-like cells,0.1176614705080855,0.0
4562,Sorbs1,Sorbs1,0.8401360544217688,0.38132970255916854,7.3557024,Itga1,Itga1,0.5657596371882087,0.17466941096819105,Endothelial cells,Endothelial cells,0.1175535732754966,0.0
5173,Lama2,Lama2,0.9302325581395349,0.3779500225787251,7.3557024,Itga1,Itga1,0.5657596371882087,0.17466941096819105,Neuronal-like cells,Endothelial cells,0.1166332257697476,0.0
5174,Sorbs1,Sorbs1,0.8372093023255814,0.3779418707708648,7.3557024,Itga1,Itga1,0.5657596371882087,0.17466941096819105,Neuronal-like cells,Endothelial cells,0.11663100356536837,0.0
3705,App,App,0.7364341085271318,0.23345652178986342,7.3557024,Lrp6,Lrp6,0.6285714285714286,0.28187475585092364,Neuronal-like cells,Adipocytes_2,0.11630410109457283,0.967
10112,App,App,0.7634408602150538,0.2789395823655425,7.3557024,Tspan12,Tspan12,0.6903225806451613,0.23540591400533098,ASPC,SMCs & Pericytes,0.11608308848614597,0.001
5528,App,App,0.7634408602150538,0.2789395823655425,7.3557024,Tspan12,Tspan12,0.7153748411689962,0.23519420199343627,ASPC,Immune cells,0.11599079865108472,0.001
4933,Sorbs1,Sorbs1,0.7786259541984732,0.3735224888769149,7.3557024,Itga1,Itga1,0.5657596371882087,0.17466941096819105,Mesothelium,Endothelial cells,0.11542462007867169,0.0
3086,Vegfa,Vegfa,0.8187866765848417,0.32496960412876263,7.3557024,Nrp1,Nrp1,0.531578947368421,0.19954789798098357,Adipocytes,Adipocytes_2,0.11480454220266383,1.0
2847,App,App,0.7634408602150538,0.2789395823655425,7.3557024,Tspan12,Tspan12,0.6804511278195489,0.23240075935629828,ASPC,Adipocytes_2,0.11477126950047177,0.002
964,App,App,0.8473282442748091,0.3108438459782189,7.3557024,Tspan12,Tspan12,0.5981182795698925,0.208524413951461,Mesothelium,ASPC,0.11475992248293176,0.08
3873,App,App,0.7322580645161291,0.2297337791340427,7.3557024,Lrp6,Lrp6,0.6285714285714286,0.28187475585092364,SMCs & Pericytes,Adipocytes_2,0.11466214678870848,1.0
8218,App,App,0.7634408602150538,0.2789395823655425,7.3557024,Tspan12,Tspan12,0.6124031007751938,0.23196676674861044,ASPC,Neuronal-like cells,0.11458149993342051,0.034
11123,Vegfa,Vegfa,0.5968992248062015,0.20335639263151767,7.3557024,Nrp1,Nrp1,0.7629032258064516,0.31519688200156026,Neuronal-like cells,SMCs & Pericytes,0.11362809357733475,1.0
4083,Lama2,Lama2,0.8508064516129032,0.3649307052169496,7.3557024,Itga1,Itga1,0.5657596371882087,0.17466941096819105,ASPC,Endothelial cells,0.11306981769787888,0.0
2121,App,App,0.6218820861678005,0.1988029515832529,7.3557024,Tspan12,Tspan12,0.7894454087114637,0.31942966670417905,Endothelial cells,Adipocytes,0.11269416026489856,0.0
6924,App,App,0.7634408602150538,0.2789395823655425,7.3557024,Tspan12,Tspan12,0.6030534351145038,0.21904456711663783,ASPC,Mesothelium,0.1088935631518744,0.24
3158,App,App,0.6150375939849624,0.2116366360331559,7.3557024,Lrp6,Lrp6,0.6285714285714286,0.28187475585092364,Adipocytes_2,Adipocytes_2,0.10659249436584523,1.0
10183,Sorbs1,Sorbs1,0.7244623655913979,0.2883670752272815,7.3557024,Itga1,Itga1,0.646774193548387,0.20379137990562185,ASPC,SMCs & Pericytes,0.10517219733541935,0.001
